project_id,borough,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,total_units
60049,Manhattan,6,11,8,1,0,0,26
60049,Manhattan,2,14,10,5,0,0,31
63012,Staten Island,0,0,1,0,0,0,1
55205,Brooklyn,0,0,24,0,0,0,120
65077,Manhattan,0,0,0,0,23,0,115
58992,Bronx,1,12,0,0,0,0,13
63011,Brooklyn,0,0,1,0,0,0,1
58823,Brooklyn,0,0,5,1,0,0,6
60361,Manhattan,2,2,16,0,0,0,20
65139,Bronx,0,0,9,0,0,0,44
62996,Queens,0,0,1,0,0,0,1
65094,Bronx,0,0,6,0,0,0,27
65119,Brooklyn,0,0,2,0,0,0,10
62995,Queens,0,0,1,0,0,0,1
65113,Bronx,0,0,24,0,0,0,118
52999,Queens,67,0,0,0,0,1,68
62994,Staten Island,0,0,1,0,0,0,1
63007,Staten Island,0,0,1,0,0,0,1
62246,Brooklyn,0,0,1,0,0,0,1
65125,Manhattan,0,0,0,0,50,0,1000
59387,Manhattan,0,7,7,0,4,0,70
61937,Brooklyn,0,0,1,0,0,0,1
60431,Bronx,19,13,10,0,0,0,42
60431,Bronx,19,39,2,0,0,1,61
60431,Bronx,22,23,0,0,0,1,46
60431,Bronx,21,20,3,0,0,1,45
60431,Bronx,12,16,0,0,0,0,28
60431,Brooklyn,15,16,0,0,0,0,31
60431,Brooklyn,0,0,2,0,0,0,2
60431,Brooklyn,31,4,0,0,0,0,35
60431,Brooklyn,0,32,1,0,0,1,34
58945,Manhattan,0,0,415,0,0,0,416
61721,Queens,0,0,1,0,0,0,1
65140,Manhattan,0,0,13,0,0,0,62
61944,Queens,0,0,0,1,0,0,1
61935,Staten Island,0,0,1,0,0,0,1
61722,Bronx,0,0,1,0,0,0,1
61723,Queens,0,0,1,0,0,0,1
61933,Queens,0,1,0,0,0,0,1
61724,Brooklyn,0,0,1,0,0,0,1
61901,Bronx,0,0,1,0,0,0,1
58235,Bronx,60,0,0,0,0,1,61
61898,Brooklyn,0,0,1,0,0,0,1
52461,Manhattan,7,36,12,0,0,1,56
54984,Manhattan,2,15,5,0,0,0,22
59193,Bronx,0,31,0,0,0,0,31
59193,Bronx,61,0,0,0,0,0,61
59193,Bronx,61,0,0,0,0,0,61
59193,Bronx,38,0,0,2,0,0,40
59193,Bronx,4,17,26,12,0,0,59
59193,Bronx,61,0,0,0,0,0,61
59193,Bronx,36,0,0,0,0,0,36
59193,Bronx,59,0,0,0,0,0,59
59193,Bronx,59,0,0,0,0,0,59
61660,Manhattan,0,0,10,0,0,0,10
61660,Manhattan,0,0,10,0,0,0,10
61660,Manhattan,0,0,10,0,0,0,10
61660,Manhattan,0,0,18,0,6,0,24
61660,Manhattan,0,14,1,0,0,0,15
61660,Manhattan,0,4,0,0,0,0,4
61660,Manhattan,0,0,16,0,0,0,16
61660,Manhattan,0,19,0,0,1,0,20
61660,Manhattan,0,20,0,0,0,0,20
61660,Manhattan,0,9,0,0,0,0,9
61660,Manhattan,0,4,0,0,0,0,4
61660,Manhattan,0,8,7,0,0,0,15
61660,Manhattan,0,4,0,0,0,0,4
61660,Manhattan,0,3,16,0,0,0,19
61660,Manhattan,0,4,0,0,4,0,8
61660,Manhattan,0,2,0,0,6,0,8
61660,Manhattan,0,10,0,0,0,0,10
61660,Manhattan,0,0,14,0,1,0,15
44285,Brooklyn,0,0,0,0,2,0,2
44285,Brooklyn,0,0,0,0,2,0,2
44285,Brooklyn,0,0,0,2,0,0,2
44285,Brooklyn,0,0,0,0,2,0,2
44285,Brooklyn,0,0,0,0,2,0,2
44285,Brooklyn,0,0,0,0,2,0,2
44285,Brooklyn,0,0,0,2,0,0,2
44285,Brooklyn,0,0,0,2,0,0,2
44285,Brooklyn,0,0,0,0,2,0,2
44285,Brooklyn,0,0,0,0,2,0,2
48014,Bronx,0,0,16,0,0,0,16
48014,Bronx,0,0,14,0,0,0,14
50157,Brooklyn,0,0,0,5,18,1,24
52979,Bronx,45,0,29,0,0,1,75
54909,Brooklyn,7,30,24,0,0,1,62
54909,Brooklyn,9,20,60,0,0,1,90
54909,Brooklyn,8,22,60,0,0,0,90
55249,Bronx,0,50,82,0,0,1,133
55249,Bronx,45,0,136,0,0,0,181
55263,Queens,8,20,38,0,0,1,67
58015,Bronx,37,0,88,0,0,1,126
58562,Bronx,0,142,0,0,0,1,143
58733,Bronx,8,0,22,0,0,0,30
59117,Staten Island,102,0,6,10,0,0,118
59117,Staten Island,100,31,0,0,0,0,131
59117,Staten Island,94,16,5,0,0,0,115
59946,Manhattan,108,0,0,0,0,0,108
59946,Manhattan,0,24,0,0,0,0,24
59946,Manhattan,0,24,0,0,0,0,24
59946,Manhattan,0,25,0,0,0,0,25
59946,Manhattan,25,0,0,0,0,0,25
59946,Manhattan,25,0,0,0,0,0,25
59946,Manhattan,50,0,0,0,0,0,50
59946,Manhattan,0,0,24,0,0,0,24
59946,Manhattan,24,0,0,0,0,0,24
59946,Manhattan,97,0,0,0,0,0,97
59946,Manhattan,0,1,0,0,0,0,1
59946,Manhattan,0,24,0,0,0,0,24
59946,Manhattan,25,0,0,0,0,0,25
59946,Manhattan,23,0,0,0,0,0,23
59946,Manhattan,0,24,0,0,0,0,24
59946,Manhattan,0,1,0,0,0,0,1
59946,Manhattan,0,24,0,0,0,0,24
59946,Manhattan,0,1,0,0,0,0,1
60434,Queens,50,0,10,0,0,0,60
60434,Queens,50,9,1,0,0,0,60
60434,Queens,50,8,2,0,0,0,60
60434,Queens,50,8,2,0,0,0,60
60434,Queens,50,1,7,2,0,0,60
60434,Queens,48,32,4,0,0,0,84
60434,Queens,50,0,6,4,0,0,60
61504,Bronx,0,0,1,0,0,0,1
61509,Brooklyn,0,0,1,0,0,0,1
61522,Bronx,0,1,0,0,0,0,1
61528,Queens,0,0,0,1,0,0,1
65111,Queens,0,0,6,0,0,0,27
44295,Brooklyn,11,22,68,0,0,1,102
44295,Brooklyn,7,11,10,0,0,0,28
48643,Bronx,58,0,0,0,0,1,59
50411,Brooklyn,16,0,38,0,0,1,55
50519,Manhattan,8,4,102,0,0,1,115
55036,Bronx,7,0,31,0,0,0,38
55036,Bronx,10,0,34,0,0,1,45
57772,Staten Island,80,0,0,0,0,1,81
57772,Staten Island,80,0,0,0,0,0,80
58589,Brooklyn,0,1,2,0,1,0,4
58589,Brooklyn,0,0,4,1,0,0,5
58589,Brooklyn,0,0,1,1,1,0,3
58589,Brooklyn,0,1,4,0,2,0,7
58589,Brooklyn,0,1,2,1,1,1,6
58589,Brooklyn,0,2,4,0,0,0,6
58589,Brooklyn,0,2,4,0,0,0,6
58589,Brooklyn,0,1,4,1,0,0,6
58589,Brooklyn,0,1,3,0,2,0,6
58589,Brooklyn,0,0,4,0,0,0,4
58589,Brooklyn,0,0,3,0,1,0,4
58589,Brooklyn,0,1,2,1,1,0,5
58589,Brooklyn,0,0,4,2,0,0,6
58589,Brooklyn,0,0,4,0,0,0,4
58589,Brooklyn,0,1,2,0,1,0,4
58589,Brooklyn,0,2,7,5,1,0,15
58589,Brooklyn,0,0,6,1,0,0,7
58589,Brooklyn,0,2,1,0,0,1,4
58608,Bronx,0,0,25,0,0,0,25
58608,Bronx,0,0,8,0,0,0,8
58608,Bronx,0,0,20,0,0,0,20
58608,Bronx,0,0,15,0,0,0,15
58608,Bronx,0,0,15,0,0,0,15
58608,Bronx,0,0,28,0,0,0,28
58608,Bronx,0,0,2,0,0,0,2
58608,Bronx,0,0,56,0,0,0,56
58608,Bronx,0,0,50,0,0,0,50
58608,Bronx,0,0,39,0,0,0,39
58608,Bronx,0,0,12,0,0,0,12
60012,Bronx,0,0,93,24,0,1,118
61485,Manhattan,0,0,0,2,0,0,2
61491,Queens,2,0,0,0,0,0,2
58450,Bronx,1,26,32,0,0,0,59
58450,Bronx,2,53,49,1,0,1,106
58450,Bronx,1,53,37,2,0,0,93
58450,Bronx,2,29,23,0,0,1,55
58450,Bronx,5,45,43,3,0,0,96
58450,Bronx,1,27,28,3,0,1,60
58450,Bronx,1,26,21,0,0,0,48
58450,Bronx,4,27,18,0,0,0,49
58450,Bronx,2,35,31,0,0,0,68
58450,Bronx,0,31,21,2,0,0,54
58450,Bronx,0,16,13,1,0,0,30
58450,Bronx,2,30,20,2,0,0,54
58450,Bronx,1,26,23,0,0,0,50
58450,Bronx,1,35,34,1,0,0,71
58659,Bronx,0,1,2,0,1,1,5
58659,Bronx,0,1,4,0,3,0,8
58659,Bronx,0,6,19,0,7,1,33
58659,Bronx,0,1,9,0,0,0,10
58659,Bronx,0,1,7,0,3,0,11
58659,Bronx,0,3,11,0,5,1,20
58659,Bronx,0,4,15,0,6,0,25
58855,Brooklyn,0,0,19,0,0,1,20
58855,Brooklyn,0,0,16,1,0,0,17
58855,Brooklyn,0,0,17,0,0,0,17
58954,Queens,0,15,80,150,134,1,380
61623,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,0,2,0,2
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
53017,Brooklyn,0,0,0,1,0,0,1
58790,Brooklyn,94,0,0,0,0,1,95
58887,Manhattan,4,11,13,0,0,1,29
58887,Manhattan,1,14,10,0,0,0,25
61481,Queens,0,0,1,0,0,0,1
52724,Brooklyn,0,0,7,0,1,0,8
52724,Brooklyn,0,1,6,0,1,0,8
52724,Brooklyn,0,10,17,0,8,1,36
52724,Brooklyn,0,4,8,0,0,0,12
52724,Brooklyn,0,2,4,0,2,0,8
52724,Brooklyn,0,0,6,0,2,0,8
52724,Brooklyn,0,2,4,0,2,0,8
52724,Brooklyn,0,2,1,0,1,0,4
52724,Brooklyn,0,2,6,0,1,0,9
52724,Brooklyn,0,2,4,0,0,0,6
52724,Brooklyn,0,2,4,0,0,0,6
52724,Brooklyn,0,3,1,0,1,0,5
60850,Brooklyn,0,0,11,0,0,1,12
60850,Brooklyn,0,0,36,0,0,0,36
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,24,0,0,0,24
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
60850,Brooklyn,0,0,12,0,0,0,12
61418,Brooklyn,0,0,189,33,0,2,224
61435,Brooklyn,0,0,7,0,0,0,7
61435,Brooklyn,0,0,8,0,0,0,8
61435,Brooklyn,0,0,4,0,0,0,4
61435,Brooklyn,0,0,4,0,0,0,4
61435,Brooklyn,0,0,3,0,0,0,3
61435,Brooklyn,0,0,2,0,0,0,2
61622,Brooklyn,0,2,0,0,0,0,2
50132,Manhattan,0,0,20,0,0,1,21
51378,Brooklyn,0,0,3,3,0,0,6
58638,Bronx,23,0,130,0,0,0,153
51581,Bronx,3,7,64,4,0,1,79
58480,Bronx,0,0,169,42,0,1,212
60470,Brooklyn,135,14,236,0,0,0,385
61121,Bronx,0,0,1,0,0,0,1
61375,Brooklyn,104,1,0,0,0,1,106
65128,Brooklyn,0,0,4,0,0,0,20
61419,Bronx,0,0,39,0,0,0,39
61419,Bronx,0,0,43,0,0,0,43
61420,Brooklyn,0,0,84,0,0,0,84
61420,Brooklyn,0,0,84,0,0,0,84
61452,Bronx,0,0,1,0,0,0,1
61465,Staten Island,0,0,1,0,0,0,1
52115,Brooklyn,0,0,25,0,0,0,125
61459,Queens,0,0,1,0,0,0,1
65088,Brooklyn,0,0,2,0,0,0,8
52737,Brooklyn,0,3,4,0,0,0,7
52737,Brooklyn,0,4,1,0,0,1,6
52737,Brooklyn,0,6,0,0,0,0,6
52737,Brooklyn,0,5,1,0,0,0,6
52737,Brooklyn,0,4,4,0,0,0,8
52737,Brooklyn,0,4,3,1,0,0,8
52737,Brooklyn,0,2,5,0,0,0,7
52737,Brooklyn,0,3,4,0,0,0,7
52737,Brooklyn,0,1,4,0,0,0,5
52737,Brooklyn,0,3,1,0,0,0,4
52737,Brooklyn,0,3,1,0,0,0,4
52737,Brooklyn,0,6,2,0,0,0,8
52737,Brooklyn,0,6,0,0,0,0,6
58792,Brooklyn,135,0,0,0,0,0,135
58792,Brooklyn,135,0,0,0,0,0,135
58792,Brooklyn,135,0,0,0,0,0,135
58792,Brooklyn,135,0,0,0,0,0,135
61444,Queens,0,0,1,0,0,0,1
47868,Manhattan,0,0,12,0,0,0,12
61446,Bronx,0,0,1,0,0,0,1
52734,Bronx,0,5,8,0,4,0,17
52734,Bronx,0,4,7,0,4,0,15
61457,Bronx,0,0,1,0,0,0,1
58799,Queens,0,0,81,0,0,0,405
47888,Manhattan,0,0,10,0,0,0,10
61461,Bronx,0,0,1,0,0,0,1
62256,Manhattan,0,0,1,0,0,0,1
61463,Staten Island,0,0,1,0,0,0,1
65117,Manhattan,0,0,0,0,10,0,49
61235,Queens,0,0,1,0,0,0,1
48751,Brooklyn,0,0,17,0,0,1,18
58789,Manhattan,136,15,14,9,0,0,174
60783,Bronx,0,50,0,0,0,0,50
60783,Bronx,0,50,0,0,0,0,50
60783,Bronx,0,50,0,0,0,0,50
65137,Brooklyn,0,0,30,0,0,0,147
61029,Brooklyn,0,6,0,0,0,0,6
61029,Brooklyn,0,36,0,0,0,0,36
61029,Brooklyn,0,6,0,0,0,1,7
61029,Brooklyn,0,36,0,0,0,0,36
61029,Brooklyn,0,24,0,0,0,0,24
61029,Brooklyn,0,12,0,0,0,0,12
61245,Staten Island,0,0,1,0,0,0,1
53334,Brooklyn,0,28,112,0,0,0,140
65109,Brooklyn,0,0,2,0,0,0,9
65109,Brooklyn,0,0,2,0,0,0,9
57668,Bronx,119,0,0,0,0,0,119
57668,Bronx,56,0,0,0,0,0,56
53451,Brooklyn,0,0,29,0,0,0,143
60999,Bronx,0,0,0,2,0,0,2
58470,Brooklyn,0,1,28,11,0,1,41
61232,Staten Island,0,0,1,0,0,0,1
60995,Queens,0,0,1,0,0,0,1
61240,Brooklyn,0,0,1,0,0,0,1
61263,Staten Island,0,0,1,0,0,0,1
61261,Bronx,0,0,1,0,0,0,1
61243,Brooklyn,0,0,1,0,0,0,1
61255,Bronx,0,0,1,0,0,0,1
60912,Staten Island,0,0,1,0,0,0,1
61037,Queens,0,0,1,0,0,0,1
57864,Brooklyn,0,0,35,21,0,0,175
60994,Brooklyn,0,0,0,3,0,0,3
51100,Bronx,41,0,40,0,0,0,82
60919,Bronx,0,0,1,0,0,0,1
65070,Manhattan,0,0,3,0,0,0,14
65090,Manhattan,0,0,3,0,0,0,13
60917,Bronx,0,0,1,0,0,0,1
60914,Queens,0,0,1,0,0,0,1
60897,Queens,0,0,1,0,0,0,1
60899,Queens,0,0,1,0,0,0,1
60888,Queens,0,0,1,0,0,0,1
65082,Bronx,0,0,10,0,0,0,41
60993,Bronx,0,2,0,0,0,0,2
44357,Manhattan,54,0,106,18,0,1,179
54807,Manhattan,0,0,11,0,0,0,11
50384,Manhattan,0,0,0,19,0,0,19
60878,Bronx,0,1,0,0,0,0,1
60874,Staten Island,0,0,1,0,0,0,1
60732,Bronx,0,0,1,0,0,0,1
60734,Queens,0,0,1,0,0,0,1
60727,Bronx,0,0,1,0,0,0,1
60730,Brooklyn,0,0,1,0,0,0,1
64624,Brooklyn,0,0,2,0,0,0,2
60674,Queens,0,0,1,0,0,0,1
60724,Brooklyn,0,0,1,0,0,0,1
60762,Staten Island,0,0,177,0,0,1,178
60775,Brooklyn,0,0,3,0,0,0,3
58908,Brooklyn,55,4,4,0,0,0,63
52893,Brooklyn,27,19,88,0,0,1,135
60789,Manhattan,2,0,0,0,0,0,2
65073,Bronx,0,0,2,0,0,0,8
60653,Queens,0,0,0,1,0,0,1
60520,Brooklyn,0,0,2,0,0,0,2
60613,Bronx,0,0,1,0,0,0,1
60548,Bronx,0,0,1,0,0,0,1
60607,Staten Island,0,0,1,0,0,0,1
60610,Queens,0,0,1,0,0,0,1
60603,Staten Island,0,0,1,0,0,0,1
58863,Bronx,0,2,7,0,0,0,9
58863,Bronx,0,5,11,0,0,0,16
58863,Bronx,0,19,24,0,0,0,43
58863,Bronx,0,0,8,0,0,0,8
58863,Bronx,0,5,27,0,0,0,32
58863,Bronx,0,1,0,3,0,0,4
58863,Bronx,0,0,8,0,0,0,8
58863,Bronx,0,0,6,0,0,0,6
58863,Bronx,0,0,1,1,0,0,2
58863,Bronx,0,0,6,0,0,0,6
58863,Bronx,0,4,11,0,0,0,15
58863,Bronx,0,0,15,0,0,0,15
58863,Bronx,0,5,11,0,0,0,16
58863,Bronx,0,10,17,0,0,0,27
58863,Bronx,0,0,2,1,0,0,3
58863,Bronx,0,0,22,0,0,0,22
58863,Bronx,0,5,18,2,0,0,25
58863,Bronx,0,32,14,0,0,0,46
58863,Bronx,0,0,30,0,0,0,30
60601,Staten Island,0,0,1,0,0,0,1
60757,Brooklyn,0,0,0,2,0,0,2
60443,Brooklyn,0,0,3,0,0,0,3
58870,Manhattan,0,0,13,0,0,0,13
58870,Manhattan,0,1,1,0,2,0,4
58870,Manhattan,0,5,12,0,0,0,17
58870,Manhattan,0,2,3,0,2,0,7
58870,Manhattan,0,2,5,0,1,0,8
60287,Staten Island,0,0,1,0,0,0,1
60291,Staten Island,0,1,0,0,0,0,1
60294,Staten Island,0,0,1,0,0,0,1
60761,Manhattan,0,134,0,0,0,1,135
60336,Brooklyn,0,2,0,0,0,0,2
65118,Manhattan,0,0,87,0,0,0,430
60298,Staten Island,0,0,1,0,0,0,1
60300,Brooklyn,0,0,1,0,0,0,1
48908,Brooklyn,2,0,0,0,6,0,8
48908,Brooklyn,0,0,5,1,0,0,6
48908,Brooklyn,1,6,1,0,0,0,8
48908,Brooklyn,4,0,4,0,0,0,8
48908,Brooklyn,7,7,2,0,0,0,16
48908,Brooklyn,6,0,2,0,0,0,8
48908,Brooklyn,0,0,4,0,0,0,4
48908,Brooklyn,6,0,2,0,0,0,8
48908,Brooklyn,3,5,0,0,0,0,8
55238,Manhattan,0,69,0,0,0,0,69
60303,Queens,0,0,1,0,0,0,1
60296,Queens,0,0,1,0,0,0,1
60463,Bronx,0,0,1,0,0,0,1
60270,Bronx,0,0,0,2,0,0,2
60322,Bronx,0,0,0,2,0,0,2
52701,Brooklyn,0,87,128,0,0,0,215
60080,Brooklyn,0,0,0,358,0,1,359
60080,Brooklyn,0,0,0,358,0,1,359
60127,Queens,0,0,1,0,0,0,1
60128,Staten Island,0,0,1,0,0,0,1
60129,Brooklyn,0,0,1,0,0,0,1
60126,Queens,0,0,1,0,0,0,1
61380,Brooklyn,0,0,402,0,0,2,438
61376,Manhattan,0,0,23,0,0,0,114
60314,Brooklyn,0,0,0,1,0,0,1
60008,Brooklyn,0,0,4,0,0,0,4
60060,Brooklyn,0,0,3,0,0,0,3
60018,Staten Island,0,0,1,0,0,0,1
60125,Bronx,0,0,1,0,0,0,1
60017,Queens,0,0,1,0,0,0,1
60312,Brooklyn,0,0,0,1,0,0,1
60013,Staten Island,0,0,1,0,0,0,1
65089,Bronx,0,0,11,0,0,0,53
59988,Queens,0,0,1,0,0,0,1
60023,Staten Island,0,0,1,0,0,0,1
65081,Bronx,0,0,8,0,0,0,40
59989,Queens,1,0,0,0,0,0,1
60123,Queens,0,0,1,0,0,0,1
65096,Queens,0,0,2,0,0,0,8
60121,Brooklyn,0,0,1,0,0,0,1
59688,Manhattan,0,0,109,0,53,0,205
59688,Manhattan,0,0,54,0,27,0,103
59688,Manhattan,0,0,55,0,27,0,103
59688,Manhattan,0,0,109,0,55,0,206
59688,Manhattan,0,0,106,0,54,0,201
59688,Manhattan,0,0,108,0,55,1,206
59688,Manhattan,0,0,109,0,54,0,206
65092,Manhattan,0,0,7,0,0,0,32
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Queens,0,0,1,0,0,0,1
49635,Staten Island,0,0,1,0,0,0,1
49445,Manhattan,0,18,0,0,0,0,18
49445,Manhattan,0,24,0,0,0,1,25
49445,Manhattan,0,0,0,24,0,1,25
49445,Manhattan,0,24,0,0,0,0,24
52758,Brooklyn,0,0,10,0,8,0,18
52758,Brooklyn,0,0,2,0,0,0,2
52758,Brooklyn,0,2,4,0,0,0,6
52758,Brooklyn,0,2,4,0,0,0,6
52758,Brooklyn,0,0,20,0,3,0,23
52758,Brooklyn,0,1,10,0,1,0,12
52758,Brooklyn,0,1,12,0,3,0,16
52758,Brooklyn,0,4,15,0,1,0,20
52758,Brooklyn,0,0,10,0,2,0,12
52758,Brooklyn,0,1,15,0,0,0,16
52758,Brooklyn,0,2,12,0,9,0,23
52758,Brooklyn,0,0,6,0,0,0,6
52758,Brooklyn,0,0,4,0,2,0,6
52758,Brooklyn,0,0,15,0,1,0,16
52758,Brooklyn,0,0,5,0,1,0,6
52758,Brooklyn,0,0,2,0,0,0,2
52758,Brooklyn,0,3,13,0,0,0,16
52758,Brooklyn,0,0,6,0,0,0,6
52758,Brooklyn,0,4,2,0,0,0,6
52758,Brooklyn,0,0,6,0,0,0,6
52758,Brooklyn,0,3,3,0,0,0,6
52758,Brooklyn,0,3,3,0,0,0,6
52758,Brooklyn,0,2,6,0,0,0,8
52758,Brooklyn,0,1,1,0,1,0,3
52758,Brooklyn,0,2,4,0,0,0,6
52758,Brooklyn,0,1,5,0,0,0,6
52758,Brooklyn,0,10,6,0,0,0,16
52758,Brooklyn,0,1,16,0,5,0,22
52758,Brooklyn,0,2,11,0,3,0,16
52758,Brooklyn,0,0,6,0,2,0,8
52758,Brooklyn,0,3,3,0,0,0,6
52758,Brooklyn,0,2,16,0,8,0,26
52758,Brooklyn,0,0,6,0,0,0,6
53077,Manhattan,0,36,125,0,0,0,161
55026,Bronx,0,1,7,0,0,0,8
55026,Bronx,0,0,7,0,3,0,10
55026,Bronx,0,0,7,0,2,1,10
55026,Bronx,0,2,6,0,0,0,8
55026,Bronx,0,1,20,0,8,1,30
55026,Bronx,0,4,19,0,2,0,25
55026,Bronx,0,5,11,0,2,0,18
57642,Manhattan,0,0,0,11,0,0,11
59834,Bronx,0,0,0,160,0,0,160
59834,Bronx,0,0,0,142,0,0,142
59836,Bronx,122,93,64,31,0,1,311
59915,Brooklyn,0,0,0,2,0,0,2
52467,Bronx,138,0,0,0,0,2,140
52467,Bronx,57,0,0,0,0,0,57
53483,Brooklyn,0,0,37,0,0,0,183
53580,Bronx,32,0,124,0,0,1,157
59835,Bronx,0,0,1,0,0,0,1
50638,Brooklyn,115,0,7,0,0,1,123
50509,Bronx,0,0,24,69,0,1,94
59851,Brooklyn,0,0,0,15,0,0,15
59851,Brooklyn,0,0,0,65,0,0,65
59851,Brooklyn,0,0,0,15,0,0,15
59851,Brooklyn,0,0,0,9,0,0,9
50655,Brooklyn,16,13,12,9,0,1,51
52396,Bronx,0,0,129,126,0,1,256
54842,Bronx,0,25,89,8,0,1,123
59857,Manhattan,0,0,14,0,120,0,134
59857,Manhattan,0,0,5,0,46,0,51
59857,Manhattan,0,0,4,0,39,0,43
59857,Manhattan,0,0,4,0,39,0,43
59857,Manhattan,0,0,18,0,169,0,187
59857,Manhattan,0,0,4,0,39,0,43
59857,Manhattan,0,0,12,0,116,0,128
59857,Manhattan,0,0,8,0,78,0,86
59857,Manhattan,0,0,22,0,207,0,229
